partition,product_type,scene_id,detect_id,GRD_product_identifier,detect_lat,detect_lon,detect_scene_column,detect_scene_row,top,left,bottom,right,vessel_length_m,source,is_vessel,is_fishing,global_shoreline_vector_distance_from_shore_km,xView3_shoreline_distance_from_shore_km,confidence
validation,GRD,a6073537a4ea5fb9v,a6073537a4ea5fb9v_058.28759417999999925541_006.22063250899999964361,S1B_IW_GRDH_1SDV_20200807T054752_20200807T054817_022813_02B4C5_9152,58.28759418,6.220632509,23183.0,8238.0,8258.0,23172.0,8219.0,23193.0,86.31553969,ais/manual,True,False,4.067606120298113,4.576482718055907,HIGH
validation,GRD,a6073537a4ea5fb9v,a6073537a4ea5fb9v_058.33157132000000189009_005.88297366200000038106,S1B_IW_GRDH_1SDV_20200807T054752_20200807T054817_022813_02B4C5_9152,58.33157132,5.882973662,25215.0,8415.0,8420.0,25209.0,8409.0,25221.0,79.49338753,ais/manual,True,False,8.580872177086407,9999.99,HIGH
validation,GRD,a6073537a4ea5fb9v,a6073537a4ea5fb9v_057.70319297000000346998_009.79252133700000015892,S1B_IW_GRDH_1SDV_20200807T054752_20200807T054817_022813_02B4C5_9152,57.70319297,9.792521337,1216.0,5746.0,5749.0,1213.0,5743.0,1219.0,16.74,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,a6073537a4ea5fb9v,a6073537a4ea5fb9v_058.28549920999999756077_008.58152649300000014421,S1B_IW_GRDH_1SDV_20200807T054752_20200807T054817_022813_02B4C5_9152,58.28549921,8.581526493,9548.0,10597.0,10600.0,9545.0,10593.0,9550.0,15.467038,ais/manual,True,False,1.2136422213590663,2.73001935337754,HIGH
validation,GRD,a6073537a4ea5fb9v,a6073537a4ea5fb9v_057.57968726000000003751_008.64467665599999968151,S1B_IW_GRDH_1SDV_20200807T054752_20200807T054817_022813_02B4C5_9152,57.57968726,8.644676656,7645.0,3055.0,3060.0,7642.0,3051.0,7648.0,16.0,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,a6073537a4ea5fb9v,a6073537a4ea5fb9v_058.00964444000000241886_006.35566240500000034785,S1B_IW_GRDH_1SDV_20200807T054752_20200807T054817_022813_02B4C5_9152,58.00964444,6.355662405,21898.0,5334.0,5337.0,21895.0,5331.0,21901.0,31.88682996,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,a6073537a4ea5fb9v,a6073537a4ea5fb9v_057.42841886000000073409_007.84858468799999986487,S1B_IW_GRDH_1SDV_20200807T054752_20200807T054817_022813_02B4C5_9152,57.42841886,7.848584688,12007.0,535.0,536.0,12006.0,534.0,12008.0,19.22767892,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,a6073537a4ea5fb9v,a6073537a4ea5fb9v_057.76756636999999727777_009.49942750299999971730,S1B_IW_GRDH_1SDV_20200807T054752_20200807T054817_022813_02B4C5_9152,57.76756637,9.499427503,3074.0,6080.0,6082.0,3072.0,6078.0,3076.0,16.51279675,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,a6073537a4ea5fb9v,a6073537a4ea5fb9v_058.65153893000000095981_009.71464613899999918090,S1B_IW_GRDH_1SDV_20200807T054752_20200807T054817_022813_02B4C5_9152,58.65153893,9.714646139,3889.0,15831.0,15838.0,3884.0,15825.0,3894.0,87.84288065,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,a6073537a4ea5fb9v,a6073537a4ea5fb9v_057.78365008000000102584_009.72213776299999921093,S1B_IW_GRDH_1SDV_20200807T054752_20200807T054817_022813_02B4C5_9152,57.78365008,9.722137763,1816.0,6523.0,6530.0,1804.0,6516.0,1828.0,195.5901708,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.26715595000000291748_008.48744564799999956506,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.26715595,8.487445648,7888.0,16188.0,16190.0,7886.0,16185.0,7891.0,15.146938199999996,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.48651491999999763038_008.04121372800000067116,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.48651492,8.041213727999999,8873.0,7257.0,7259.0,8871.0,7255.0,8874.0,20.80877672,ais/manual,True,False,4.835477077657085,4.470068037488872,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.20838171999999843820_005.65029836600000034963,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.20838172,5.650298366,22884.0,1721.0,1726.0,22880.0,1717.0,22887.0,22.0,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.12540929000000033966_008.19803612499999978525,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.12540929,8.198036125,9299.0,14330.0,14332.0,9296.0,14328.0,9300.0,18.27327438,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.12001657999999792992_008.44703610600000054376,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.12001658,8.447036106,7807.0,14555.0,14562.0,7801.0,14549.0,7813.0,92.57328719,ais/manual,True,False,7.578730065309617,7.057971767961051,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.57636226000000334579_008.47941117799999943827,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.57636226,8.479411178,6423.0,8735.0,8738.0,6420.0,8733.0,6426.0,27.59001208,ais/manual,True,False,2.1241107564083705,1.788091090574258,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.39035177000000231828_005.42214670099999995756,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.39035177,5.422146701,24597.0,3489.0,3493.0,24594.0,3486.0,24599.0,22.19610496,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.20694654999999784195_007.18573060299999966105,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.20694655,7.185730603,15486.0,14113.0,14115.0,15484.0,14110.0,15489.0,20.3415132,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.29148235000000255468_008.34773661900000085723,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.29148235,8.347736618999999,8768.0,16291.0,16294.0,8764.0,16287.0,8771.0,40.2,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.17352108000000043830_008.63312538199999934818,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.17352108,8.633125382000001,6820.0,15347.0,15349.0,6818.0,15345.0,6822.0,14.56425546,ais/manual,True,True,5.232091769316733,5.223692187458931,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.13308798999999993384_008.63038647099999955969,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.13308799,8.630386471,6747.0,14908.0,14912.0,6742.0,14905.0,6752.0,46.63810518,ais/manual,True,False,0.9472237991035392,0.810197879051312,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.13748754000000218412_008.03766450300000023788,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.13748754,8.037664503,10278.0,14280.0,14293.0,10271.0,14268.0,10285.0,69.56475321,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.28501899999999835700_007.10184260800000011216,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.28501899999999,7.101842607999999,14158.0,4034.0,4046.0,14148.0,4022.0,14167.0,173.2067919,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.13128299000000254182_007.11805370500000034184,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.13128299,7.118053705,15740.0,13222.0,13225.0,15737.0,13219.0,15742.0,15.93177041,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.26154860999999840487_006.47275863199999967890,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.26154861,6.472758632000001,17950.0,3117.0,3132.0,17937.0,3101.0,17962.0,205.781966,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.24688401000000226304_008.82876856899999928885,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.24688401,8.828768569,5824.0,16366.0,16368.0,5821.0,16363.0,5827.0,19.31278537,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.13301718000000306574_008.36572502199999945560,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.13301718,8.365725022000001,8319.0,14602.0,14610.0,8311.0,14594.0,8326.0,149.14,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.02412484999999975344_007.71837515899999981883,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.02412485,7.718375159,11943.0,12702.0,12707.0,11938.0,12697.0,11948.0,42.45,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.28349356999999741902_008.58127282000000057849,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.28349357,8.58127282,7369.0,16472.0,16477.0,7363.0,16467.0,7374.0,75.14713419,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.11151320999999825290_007.04010874599999958434,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.11151321,7.0401087460000005,14190.0,2088.0,2098.0,14182.0,2078.0,14197.0,166.4154517,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.67691574999999915008_008.25377849800000085168,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.67691575,8.253778497999999,8001.0,9555.0,9559.0,7997.0,9552.0,8004.0,,ais/manual,False,,0.8351058172164268,2.698494252296711,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.49115251999999998134_007.78106832900000000564,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.49115252,7.781068329,10456.0,7012.0,7020.0,10448.0,7003.0,10464.0,54.1678475,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.38090126000000168460_007.40521037999999975909,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.38090126,7.40521038,14531.0,16228.0,16232.0,14528.0,16224.0,14533.0,10.65,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.15724004999999863230_007.57735942999999956271,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.15724005,7.57735943,10998.0,3175.0,3177.0,10995.0,3173.0,11000.0,17.01,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.15519693000000245320_008.16466014899999947829,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.15519693,8.164660149,9561.0,14614.0,14616.0,9558.0,14611.0,9563.0,13.38485645,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_055.92446409000000073775_007.31093534700000002857,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,55.92446409,7.310935347000001,12151.0,361.0,366.0,12146.0,355.0,12156.0,66.75779965,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.53409276000000005524_007.56179777499999961066,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.53409276,7.561797775,11872.0,7231.0,7237.0,11868.0,7225.0,11875.0,79.43,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.17501515000000011923_007.86285040899999998487,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.17501515,7.862850409,11396.0,14492.0,14495.0,11392.0,14490.0,11398.0,20.17428203,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.10625045999999827018_005.93222550800000014704,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.10625046,5.932225507999999,22774.0,11774.0,11779.0,22768.0,11768.0,22780.0,66.20382822,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.01075688000000241118_006.87645113399999985404,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.01075688,6.876451134,14993.0,820.0,830.0,14984.0,809.0,15002.0,139.25473300000002,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.26378914000000008855_005.34948290200000009520,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.26378914,5.349482902,24823.0,2041.0,2045.0,24820.0,2036.0,24825.0,22.96,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.98221536999999869977_007.43792941400000007235,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.98221537,7.437929414,13532.0,11945.0,11976.0,13516.0,11914.0,13547.0,213.137333,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.17259726000000341628_007.75029000199999984488,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.17259726,7.750290002000001,12060.0,14343.0,14346.0,12057.0,14340.0,12061.0,16.26552698,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.97176421999999718082_008.26763261099999979820,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.97176422,8.267632611,8554.0,12751.0,12760.0,8548.0,12742.0,8561.0,100.9368842,ais/manual,True,False,5.729879913241314,5.428313976349189,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.60221128999999962161_007.78156626400000028809,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.60221129,7.7815662639999985,10686.0,8212.0,8214.0,10684.0,8210.0,10688.0,16.99,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.08852121000000323647_006.20163025999999995008,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.08852121,6.20163026,19284.0,961.0,972.0,19278.0,948.0,19291.0,127.4561428,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.25381838999999928319_005.43133636700000010933,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.25381839,5.431336367,26023.0,12924.0,12933.0,26018.0,12914.0,26028.0,123.7645882,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.62603368999999986499_007.62741578400000008742,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.62603369,7.627415784,11665.0,8298.0,8308.0,11657.0,8288.0,11673.0,143.38704230000005,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.08414353999999946154_007.17763004000000037763,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.08414354,7.17763004,13293.0,1941.0,1945.0,13288.0,1937.0,13297.0,70.36712973,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.01673143000000010261_006.68466544999999978671,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.01673143,6.68466545,18106.0,11535.0,11539.0,18102.0,11530.0,18110.0,66.72661349,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.02114310000000330092_007.15316082100000016908,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.0211431,7.153160821,13316.0,1233.0,1240.0,13308.0,1225.0,13322.0,88.63094877,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.79781365000000192822_007.61819793400000033756,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.79781365,7.618197933999999,12076.0,10145.0,10148.0,12073.0,10142.0,12077.0,15.48,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.29474641000000190161_008.49038070299999958479,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.29474641,8.490380703,7931.0,16489.0,16492.0,7928.0,16485.0,7935.0,23.88,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.06911845999999854939_007.63171612400000043408,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.06911846,7.631716123999999,12552.0,13094.0,13105.0,12542.0,13083.0,12563.0,179.5429866,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.72461540999999840551_007.87076143699999963843,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.72461541,7.870761437,10406.0,9634.0,9643.0,10398.0,9625.0,10413.0,102.0902948,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.19554061000000189097_007.85758572000000032887,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.19554061,7.85758572,11470.0,14708.0,14713.0,11467.0,14703.0,11473.0,22.5,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.42583384000000279457_007.59442452199999973317,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.42583384,7.594424522000001,11451.0,6097.0,6102.0,11447.0,6093.0,11454.0,113.2008049,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_055.92485407000000208200_006.98983837699999988047,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,55.92485407,6.989838377000001,14126.0,12.0,25.0,14114.0,2.0,14137.0,153.1266648,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.19771867000000042935_005.72879736700000030680,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.19771867,5.728797367,22384.0,1681.0,1686.0,22379.0,1675.0,22388.0,24.2,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.40637342000000131748_006.73970356299999995286,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.40637342,6.739703563,16601.0,4965.0,4980.0,16594.0,4951.0,16607.0,78.70184221,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.38050814000000343640_005.81364771199999985640,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.38050814,5.813647712000001,23966.0,14654.0,14665.0,23959.0,14643.0,23972.0,110.5183029,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.87203343000000188567_008.06434534499999955415,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.87203343,8.064345345,9556.0,11444.0,11460.0,9547.0,11428.0,9564.0,124.9267924,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.46508150999999742226_007.06543299700000027030,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.46508151,7.065432997,14738.0,5945.0,5953.0,14733.0,5938.0,14743.0,148.9147439,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.99881026999999988902_008.09030333900000009351,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.99881027,8.090303339,9670.0,12842.0,12848.0,9663.0,12836.0,9677.0,95.37244481,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.12615861999999822274_008.59725519300000051715,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.12615862,8.597255192999999,6929.0,14795.0,14800.0,6924.0,14790.0,6933.0,42.2351358,ais/manual,True,False,0.1545583329820721,0.2992069220415345,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.95165307999999981803_007.53325913499999977319,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.95165308,7.533259135,12900.0,11717.0,11725.0,12895.0,11708.0,12905.0,56.18142598,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.67534424000000115029_005.41196624100000001079,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.67534424,5.411966241,25150.0,6590.0,6592.0,25148.0,6588.0,25153.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.66954952999999761687_008.25392409900000068035,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.66954953,8.253924098999999,7984.0,9476.0,9480.0,7980.0,9473.0,7987.0,,ais/manual,False,,1.6431840357865777,2.928130405849428,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.19334621000000140612_005.50035346800000013445,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.19334621,5.500353467999999,23776.0,1414.0,1419.0,23772.0,1410.0,23780.0,28.42,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.18259067999999700760_007.32039886799999983680,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.18259068,7.320398868,12619.0,3163.0,3166.0,12615.0,3160.0,12622.0,22.65,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.49473181999999837899_007.54590669700000038489,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.49473182,7.545906697,11887.0,6788.0,6800.0,11877.0,6776.0,11896.0,177.3091686,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_055.95811023000000261618_008.10204876999999967779,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,55.95811023,8.10204877,7367.0,1630.0,1632.0,7364.0,1628.0,7368.0,23.89,ais/manual,True,True,2.157718965110301,1.836318289933812,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.97052998000000201273_006.58897337299999996674,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.97052998,6.588973373,18592.0,10936.0,10941.0,18587.0,10932.0,18596.0,40.76961136,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.28312658000000112679_008.52836171100000051126,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.28312658,8.528361711,7681.0,16407.0,16409.0,7679.0,16405.0,7683.0,16.2,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.28469516999999910922_007.73006888100000022490,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.28469517,7.730068881,12411.0,15533.0,15543.0,12405.0,15524.0,12416.0,80.0995597,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.10919848000000342836_006.21766326799999990982,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.10919848,6.217663268,19225.0,1202.0,1219.0,19217.0,1184.0,19231.0,65.5,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.76729670000000282926_006.07485516599999986198,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.7672967,6.074855166,21306.0,8219.0,8225.0,21296.0,8211.0,21315.0,210.1057583,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_057.42139399999999938018_007.23475366500000038883,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,57.42139399999999,7.234753665,15620.0,16489.0,16492.0,15615.0,16485.0,15624.0,31.53427259,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,eeddcc0db3cff0d8v,eeddcc0db3cff0d8v_056.37875900000000228829_007.76393142900000032824,S1B_IW_GRDH_1SDV_20200807T054817_20200807T054842_022813_02B4C5_427B,56.378759,7.7639314289999986,10324.0,5778.0,5783.0,10322.0,5774.0,10327.0,28.90025589,ais/manual,True,False,9999.99,9999.99,HIGH
